 plgrid/tools/binutils/2.34 unloaded.
 plgrid/tools/gcc/9.3.0 unloaded.
 plgrid/tools/intel/2021.3.0 unloaded.
 plgrid/apps/cuda/11.2 unloaded.
 plgrid/libs/gdrcopy/2.2-cuda-11.2 unloaded.
 plgrid/libs/ucx/1.10.0-cuda-11.2 unloaded.
 plgrid/tools/openmpi/4.1.2-intel-2021.3.0 unloaded.
 plgrid/tools/binutils/2.34 loaded.
 plgrid/tools/gcc/9.3.0 loaded.
 plgrid/tools/intel/2021.3.0 loaded.
 plgrid/apps/cuda/11.2 loaded.
 plgrid/libs/gdrcopy/2.2-cuda-11.2 loaded.
 plgrid/libs/ucx/1.10.0-cuda-11.2 loaded.
 plgrid/tools/openmpi/4.1.2-intel-2021.3.0 loaded.
"mpicc" -o build/pi src/pi.c
1,3.14116859999999987,0.68465941699999999,20000000,15705843
2,3.14150380000000018,0.36769503500000000,20000000,15707519
3,3.14146800000000015,0.24660346499999999,20000000,15707340
4,3.14114860000000018,0.18711856299999999,20000000,15705743
5,3.14250700000000016,0.15394941300000001,20000000,15712535
6,3.14098999999999995,0.12870622399999998,20000000,15704950
7,3.14199740000000016,0.10950438699999999,20000000,15709987
8,3.14232220000000018,0.14966257499999999,20000000,15711611
9,3.14122019999999980,0.08494817400000000,20000000,15706101
10,3.14174400000000009,0.08432329699999996,20000000,15708720
11,3.14167120000000022,0.06896691900000000,20000000,15708356
12,3.14232420000000001,0.06824211099999999,20000000,15711621
1,3.14179800000000009,0.71759867599999994,20000000,15708990
2,3.14177339999999994,0.37359072399999999,20000000,15708867
3,3.14120419999999978,0.27251385700000003,20000000,15706021
4,3.14186740000000020,0.21234706500000000,20000000,15709337
5,3.14162959999999991,0.15421064600000001,20000000,15708148
6,3.14178300000000021,0.12909964099999999,20000000,15708915
7,3.14219319999999991,0.11036760100000000,20000000,15710966
8,3.14160979999999990,0.10491647000000000,20000000,15708049
9,3.14145999999999992,0.08492911900000000,20000000,15707300
10,3.14177119999999999,0.07705676700000000,20000000,15708856
11,3.14162400000000019,0.07583824900000000,20000000,15708120
12,3.14215780000000011,0.06388198500000000,20000000,15710789
1,3.14157600000000015,0.78560067700000002,20000000,15707880
2,3.14208579999999982,0.36346581099999997,20000000,15710429
3,3.14194299999999993,0.24835333200000001,20000000,15709715
4,3.14227720000000010,0.18718049500000000,20000000,15711386
5,3.14167920000000001,0.14979165999999999,20000000,15708396
6,3.14272140000000011,0.12558416200000000,20000000,15713607
7,3.14080659999999989,0.12870714599999999,20000000,15704033
8,3.14210039999999990,0.09641118999999999,20000000,15710502
9,3.14184939999999990,0.09151050600000001,20000000,15709247
10,3.14161380000000001,0.07681042900000000,20000000,15708069
11,3.14191339999999997,0.07845142099999999,20000000,15709567
12,3.14215760000000000,0.06869962300000000,20000000,15710788
1,3.14245300000000016,0.74515408800000005,20000000,15712265
2,3.14178120000000005,0.37277699500000000,20000000,15708906
3,3.14164459999999979,0.24865291099999998,20000000,15708223
4,3.14149879999999992,0.18737050000000000,20000000,15707494
5,3.14175000000000004,0.15851673999999999,20000000,15708750
6,3.14186399999999999,0.12704045700000000,20000000,15709320
7,3.14142799999999989,0.10893806200000000,20000000,15707140
8,3.14166780000000001,0.09576529700000003,20000000,15708339
9,3.14166180000000006,0.08565861699999999,20000000,15708309
10,3.14212159999999985,0.07671106000000000,20000000,15710608
11,3.14256560000000018,0.07055120700000000,20000000,15712828
12,3.14117859999999993,0.06411438200000000,20000000,15705893
1,3.14187739999999982,0.74490580799999995,20000000,15709387
2,3.14071400000000001,0.39784978799999998,20000000,15703570
3,3.14149119999999993,0.27343918800000000,20000000,15707456
4,3.14135179999999981,0.20866179600000001,20000000,15706759
5,3.14140640000000015,0.14935858399999999,20000000,15707032
6,3.14148879999999986,0.12632658499999999,20000000,15707444
7,3.14156600000000008,0.10905990400000000,20000000,15707830
8,3.14214279999999979,0.09659087800000001,20000000,15710714
9,3.14161180000000018,0.08596082800000000,20000000,15708059
10,3.14135639999999983,0.07742617900000000,20000000,15706782
11,3.14228020000000008,0.07171294000000000,20000000,15711401
12,3.14206640000000004,0.06396062900000000,20000000,15710332
1,3.14142160000000015,0.74774591800000001,20000000,15707108
2,3.14135819999999999,0.37385212599999995,20000000,15706791
3,3.14199740000000016,0.24898241500000001,20000000,15709987
4,3.14157159999999980,0.18712979900000001,20000000,15707858
5,3.14152319999999996,0.15019284299999999,20000000,15707616
6,3.14059480000000013,0.12993828800000001,20000000,15702974
7,3.14180480000000006,0.10820069100000000,20000000,15709024
8,3.14187880000000019,0.11301552199999999,20000000,15709394
9,3.14075019999999983,0.08821667800000001,20000000,15703751
10,3.14168240000000010,0.08335915600000000,20000000,15708412
11,3.14223879999999989,0.07200961400000006,20000000,15711194
12,3.14146839999999994,0.06364189000000001,20000000,15707342
1,3.14130559999999992,0.74629830800000008,20000000,15706528
2,3.14161519999999994,0.37301564199999998,20000000,15708076
3,3.14097360000000014,0.24860284799999999,20000000,15704868
4,3.14124880000000006,0.18672358700000000,20000000,15706244
5,3.14182860000000019,0.16405371699999999,20000000,15709143
6,3.14171660000000008,0.12650686999999999,20000000,15708583
7,3.14174899999999990,0.10859287400000001,20000000,15708745
8,3.14104960000000011,0.09645020200000000,20000000,15705248
9,3.14193539999999993,0.08585670700000000,20000000,15709677
10,3.14166040000000013,0.08224401500000000,20000000,15708302
11,3.14142600000000005,0.07450806600000000,20000000,15707130
12,3.14136980000000010,0.06789886800000000,20000000,15706849
1,3.14115559999999983,0.69490943299999997,20000000,15705778
2,3.14174340000000019,0.41051460099999998,20000000,15708717
3,3.14179340000000007,0.24840321900000001,20000000,15708967
4,3.14157840000000022,0.18648615499999999,20000000,15707892
5,3.14124919999999985,0.16453431900000001,20000000,15706246
6,3.14150820000000008,0.12733137600000000,20000000,15707541
7,3.14154579999999983,0.10817793700000000,20000000,15707729
8,3.14114320000000014,0.10254029600000000,20000000,15705716
9,3.14211319999999983,0.08469188800000001,20000000,15710566
10,3.14188219999999996,0.08816311100000000,20000000,15709411
11,3.14139379999999990,0.07439827200000000,20000000,15706969
12,3.14178179999999996,0.06989368200000000,20000000,15708909
1,3.14167480000000010,0.73699768399999999,20000000,15708374
2,3.14184919999999979,0.36047703100000000,20000000,15709246
3,3.14181100000000013,0.24840490000000001,20000000,15709055
4,3.14123539999999979,0.18683928399999999,20000000,15706177
5,3.14202899999999996,0.16908003599999999,20000000,15710145
6,3.14188739999999989,0.12475953800000000,20000000,15709437
7,3.14124040000000004,0.10895899200000000,20000000,15706202
8,3.14134540000000007,0.09623234400000000,20000000,15706727
9,3.14149039999999991,0.08989907499999999,20000000,15707452
10,3.14204900000000009,0.08416736300000000,20000000,15710245
11,3.14116399999999985,0.07032392500000000,20000000,15705820
12,3.14177179999999989,0.06481040599999999,20000000,15708859
1,3.14209320000000014,0.74503018599999993,20000000,15710466
2,3.14141119999999985,0.37270714999999999,20000000,15707056
3,3.14120780000000011,0.24836344699999999,20000000,15706039
4,3.14221279999999981,0.20454883500000001,20000000,15711064
5,3.14164520000000014,0.16402142300000000,20000000,15708226
6,3.14137159999999982,0.12682574199999999,20000000,15706858
7,3.14158880000000007,0.10824923600000000,20000000,15707944
8,3.14202899999999996,0.10454687999999999,20000000,15710145
9,3.14147100000000012,0.08427105300000000,20000000,15707355
10,3.14221260000000013,0.07635946800000000,20000000,15711063
11,3.14152480000000001,0.06927390000000000,20000000,15707624
12,3.14152299999999984,0.06754120700000001,20000000,15707615
1,3.14157140000000012,0.73932063900000000,20000000,15707857
2,3.14175579999999988,0.36610487800000002,20000000,15708779
3,3.14207919999999996,0.24827567600000000,20000000,15710396
4,3.14140359999999985,0.19420739800000000,20000000,15707018
5,3.14172180000000001,0.15049289399999999,20000000,15708609
6,3.14128579999999991,0.13778608000000001,20000000,15706429
7,3.14158260000000000,0.11930200099999999,20000000,15707913
8,3.14115540000000015,0.10077147500000000,20000000,15705777
9,3.14181979999999994,0.08419311900000000,20000000,15709099
10,3.14168680000000000,0.08476119500000001,20000000,15708434
11,3.14123919999999979,0.07006704499999999,20000000,15706196
12,3.14159720000000009,0.06475392900000000,20000000,15707986
1,3.14118640000000005,0.74470424099999999,20000000,15705932
2,3.14148860000000019,0.37268221099999999,20000000,15707443
3,3.14200500000000016,0.24830175700000001,20000000,15710025
4,3.14106899999999989,0.18989640399999999,20000000,15705345
5,3.14105539999999994,0.16539591300000001,20000000,15705277
6,3.14121860000000019,0.12708159399999999,20000000,15706093
7,3.14214320000000003,0.10835198900000000,20000000,15710716
8,3.14163300000000012,0.10320085000000000,20000000,15708165
9,3.14118139999999979,0.14332962799999999,20000000,15705907
10,3.14144639999999997,0.07768702299999999,20000000,15707232
11,3.14119040000000016,0.07659070500000000,20000000,15705952
12,3.14216899999999999,0.06829857400000000,20000000,15710845
1,3.14165800000000006,0.74443974199999996,20000000,15708290
2,3.14183959999999995,0.37994714200000002,20000000,15709198
3,3.14112139999999984,0.25636897800000003,20000000,15705607
4,3.14185660000000011,0.19206656300000000,20000000,15709283
5,3.14163140000000007,0.14986900100000000,20000000,15708157
6,3.14206180000000002,0.12785734800000001,20000000,15710309
7,3.14179599999999981,0.11330020300000000,20000000,15708980
8,3.14194359999999984,0.10611869700000000,20000000,15709718
9,3.14202240000000010,0.09151761200000000,20000000,15710112
10,3.14180180000000009,0.07735226700000000,20000000,15709009
11,3.14121940000000022,0.07458120100000000,20000000,15706097
12,3.14156199999999997,0.06834182900000001,20000000,15707810
1,3.14157220000000015,0.69872086400000000,20000000,15707861
2,3.14151779999999992,0.35444327799999997,20000000,15707589
3,3.14109540000000020,0.24801893999999999,20000000,15705477
4,3.14207640000000010,0.21164747400000000,20000000,15710382
5,3.14187679999999991,0.14986385599999999,20000000,15709384
6,3.14176279999999997,0.12493640100000003,20000000,15708814
7,3.14132340000000010,0.10846999300000004,20000000,15706617
8,3.14163920000000019,0.09807922600000001,20000000,15708196
9,3.14171600000000018,0.08590428700000000,20000000,15708580
10,3.14105819999999980,0.08228184800000005,20000000,15705291
11,3.14117179999999996,0.07406807400000000,20000000,15705859
12,3.14156000000000013,0.06518962300000000,20000000,15707800
1,3.14190920000000018,0.69465615999999997,20000000,15709546
2,3.14089280000000004,0.37097614099999998,20000000,15704464
