1,28.006131
101,2202.883533
201,4086.612226
301,5593.395504
401,6984.017111
501,8081.183898
601,9598.117602
701,9724.696295
801,12336.348631
901,13414.274494
1001,14567.158309
1101,13981.533923
1201,14965.789202
1301,14857.636016
1401,16148.207671
1501,18650.121832
1601,18805.098141
1701,19124.264397
1801,19259.227503
1901,21157.102854
2001,21471.463632
2101,21410.811690
2201,21997.653193
2301,22950.192616
2401,22875.376283
2501,22153.910775
2601,25598.680618
2701,23083.865993
2801,25833.675644
2901,25760.924841
3001,27252.412741
3101,24558.952752
3201,27706.376671
3301,28063.537485
3401,28151.093219
3501,30038.845556
3601,31176.857366
3701,30692.895829
3801,29748.751032
3901,28832.475744
4001,31528.611698
4101,19315.505034
4201,20210.652249
4301,20148.750756
4401,20400.779722
4501,19355.280135
4601,22266.960002
4701,21645.536297
4801,21304.477456
4901,22066.803200
5000,23333.819455
6000,23080.438546
7000,24274.087337
8000,27825.119126
9000,29199.488958
10000,28513.383469
11000,31622.390892
12000,32698.552857
13000,32981.570810
14000,33961.873222
15000,32544.855364
16000,32733.224223
17000,35891.600861
18000,35333.598410
19000,37027.174668
20000,39932.115404
21000,33368.662633
22000,34110.040092
23000,33657.308809
24000,37655.211374
25000,36132.062689
26000,40437.143002
27000,36968.654646
28000,36889.011901
29000,39992.800720
30000,38611.365941
31000,38073.904762
32000,39025.228127
33000,38705.182174
34000,39329.169331
35000,41561.249415
36000,39256.014927
37000,40320.225852
38000,44768.464080
39000,44995.106586
40000,45625.641611
41000,41510.797342
42000,46582.396458
43000,46318.424102
44000,48252.926270
45000,45569.101060
46000,48937.488520
47000,48748.383949
48000,41827.351679
49000,47455.937333
50000,47778.308648
51000,42273.087699
52000,47527.313797
53000,50138.817481
54000,49012.633386
55000,46134.148451
56000,48222.034512
57000,51818.853256
58000,50609.641908
59000,51002.615296
60000,48057.692308
61000,50143.905652
62000,52176.455234
63000,52244.705882
64000,52900.119063
65000,53790.691418
66000,48548.038382
67000,50943.559689
68000,50275.367786
69000,52375.073717
70000,50325.991189
71000,49045.995339
72000,52597.894737
73000,56817.580542
74000,53858.076690
75000,54676.062119
76000,55097.379310
77000,52197.937068
78000,56494.915254
79000,52729.240924
80000,54899.807851
81000,58474.003656
82000,57104.631218
83000,46842.210113
84000,50364.025696
85000,49396.503799
86000,51201.229666
87000,45875.179422
88000,51696.444732
89000,55300.013845
90000,50649.597566
91000,52306.242638
92000,52478.235178
93000,50356.440635
94000,53277.118079
95000,53999.729839
96000,54036.939314
97000,51653.095515
98000,53226.837061
99000,52142.624340
100000,54555.373704
101000,50791.796305
102000,50873.465233
103000,48155.199422
104000,53212.524983
105000,52468.998097
106000,52532.947521
107000,53392.814211
108000,52114.106665
109000,54325.783854
110000,54389.762440
111000,57892.068091
112000,54343.645883
113000,55973.663935
114000,55499.270580
115000,50490.642387
116000,55046.518029
117000,53375.000000
118000,53223.858714
119000,51917.158995
120000,54955.277281
121000,50746.890074
122000,45258.956916
123000,49894.342450
124000,51580.672215
125000,49279.290378
126000,54253.211009
127000,50942.587395
128000,47968.290193
129000,49097.547483
130000,49428.801287
131000,51808.485792
132000,48378.135984
133000,52823.194546
134000,53998.109386
135000,53308.431163
136000,48370.199879
137000,46123.359732
138000,49003.494574
139000,47626.819375
140000,51816.237932
141000,50212.134549
142000,50796.747967
143000,47746.472136
144000,54947.628866
145000,50800.763845
146000,45131.171619
147000,51662.252083
148000,46673.061177
149000,53538.915332
150000,51089.944384
151000,50034.161296
152000,52936.226691
153000,53632.258065
154000,50326.924289
155000,53297.737436
156000,49474.727453
157000,53590.232121
158000,50856.124268
159000,50513.216138
160000,48735.127219
161000,49093.815320
162000,51178.665299
163000,55721.826561
164000,52092.731666
165000,50461.771385
166000,52505.976619
167000,61014.815946
168000,59122.861586
169000,50852.989927
170000,50909.090909
171000,48651.848243
172000,54558.381187
173000,54200.962125
174000,50125.972396
175000,49741.320202
176000,49698.235148
177000,52808.569728
178000,51781.818182
179000,54569.145667
180000,56426.651577
181000,52071.400651
182000,52791.319307
183000,55703.414634
184000,56419.206562
185000,53376.076938
186000,52485.390892
187000,54237.490665
188000,53333.333333
189000,56971.098266
190000,50983.292947
191000,52654.871930
192000,53511.992496
193000,57234.292257
194000,50412.537917
195000,51801.024710
196000,56642.583935
197000,52706.939855
198000,52012.248355
199000,48787.253525
200000,56353.902508
201000,60275.695284
202000,55954.580500
203000,55085.005171
204000,53454.545455
205000,50404.097894
206000,50785.177639
207000,56932.382311
208000,54486.663483
209000,51281.103625
210000,50058.215962
211000,47205.593080
212000,59571.033555
213000,57745.981173
214000,58700.022073
215000,59261.899458
216000,57758.356244
217000,58804.123711
218000,60052.026163
219000,60227.063701
220000,61549.838238
221000,59699.387420
222000,57583.399380
223000,56395.145357
224000,60192.197620
225000,59646.242257
226000,53813.872054
227000,57763.319598
228000,54329.275757
229000,56496.817089
230000,58030.666376
231000,57126.010733
232000,55938.879933
233000,57593.993647
234000,55192.193231
235000,55727.069351
236000,53529.696318
237000,54666.025949
238000,53241.011984
239000,54294.565217
240000,49554.535302
241000,44666.592054
242000,48814.687882
243000,46277.651977
244000,40833.470057
245000,48103.946102
246000,47066.918002
247000,49090.148813
248000,47268.891128
249000,46007.275247
250000,46149.408711
100000,44657.809534
200000,43992.301347
300000,46997.758641
400000,45233.518037
500000,43580.105682
600000,41418.026822
700000,43255.004352
800000,42447.582371
900000,40682.145059
1000000,39737.730976
1100000,41198.501873
1200000,41745.770801
1300000,40266.951959
1400000,39807.057629
1500000,38525.148361
1600000,36043.237351
1700000,39086.269263
1800000,38860.569715
1900000,37021.077283
2000000,38692.203521
2100000,35578.472446
2200000,35800.471545
2300000,34570.994006
2400000,33418.911275
2500000,33895.432590
2600000,34048.419057
2700000,31807.583753
2800000,29309.216856
2900000,29362.715902
3000000,27468.793591
3100000,29011.149698
3200000,28308.145964
3300000,28360.667478
3400000,26692.836114
3500000,25431.425976
3600000,25922.592259
3700000,25888.051668
3800000,25966.687473
3900000,24627.528367
4000000,24467.949535
4100000,25374.721980
4200000,23900.672530
4300000,24329.711310
4400000,21123.264505
4500000,22922.636103
4600000,21599.413059
4700000,21893.560033
4800000,21731.133811
4900000,21088.874543
5000000,21229.168878
5100000,20254.840311
5200000,20411.055989
5300000,20479.244372
5400000,20194.779899
5500000,20562.349093
5600000,18998.144712
5700000,19262.349183
5800000,19317.738284
5900000,19837.663191
6000000,19175.072406
6100000,18954.676765
6200000,18871.424155
6300000,18944.824809
6400000,19020.325850
6500000,18604.651163
6600000,18092.813785
6700000,19375.161374
6800000,19173.736814
6900000,19365.508946
7000000,19269.053998
7100000,19533.284205
7200000,18067.281805
7300000,17891.700069
7400000,17957.078941
7500000,17761.551175
7600000,17645.778412
7700000,17614.678899
7800000,18035.985259
7900000,17869.512971
8000000,17942.667570
8100000,18343.949045
8200000,18964.105035
8300000,19223.624213
8400000,17071.869522
8500000,16419.171798
8600000,16158.200052
8700000,16254.846093
8800000,16213.352986
8900000,16323.536155
9000000,16074.298982
9100000,16191.090452
9200000,16203.601779
9300000,16155.650135
9400000,16689.600071
9500000,16865.277500
9600000,14953.271028
9700000,17106.452395
9800000,17040.144320
9900000,16706.041174
10000000,17262.958008
