101 8.626963
201 17.581320
301 25.454621
401 34.099003
501 41.864568
601 51.683853
701 58.866636
801 71.351115
901 71.496787
1001 71.976568
1101 81.464636
1201 88.427637
1301 89.269371
1401 45.136661
1501 77.184362
1601 71.887218
1701 77.163153
1801 91.361294
1901 86.616450
2001 105.891368
2101 109.792122
2201 113.736374
2301 110.451570
2401 104.482393
2501 116.933491
2601 118.849197
2701 113.990736
2801 138.555854
2901 153.124721
3001 150.754692
3101 144.938247
3201 155.122793
3301 137.712122
3401 168.366072
3501 145.716782
3601 150.799623
3701 144.793535
3801 233.314455
3901 241.317081
4001 240.735059
4101 233.148035
4201 237.034862
4301 235.282833
4401 239.581438
4501 230.493893
4601 230.976483
4701 252.635994
4801 240.918711
4901 236.311161
5000 253.803578
6000 240.319506
7000 271.696554
8000 240.234931
9000 341.472083
10000 152.963231
11000 423.267172
12000 1098.935568
13000 552.277508
14000 605.699527
15000 574.823842
16000 601.904961
17000 601.989251
18000 536.329883
19000 577.818201
20000 587.631355
21000 604.997668
22000 817.249087
23000 615.846883
24000 544.967813
25000 571.106800
26000 589.011029
27000 533.792545
28000 570.796264
29000 622.644400
30000 628.018014
31000 569.247242
32000 922.672512
33000 596.791208
34000 711.027833
35000 686.459397
36000 1187.018258
37000 691.609321
38000 750.474818
39000 1120.011437
40000 881.032292
41000 1284.079608
42000 881.709166
43000 2425.312226
44000 1952.288540
45000 731.131508
46000 4186.614795
47000 1282.988425
48000 987.590593
49000 3953.862412
50000 1358.987961
51000 800.619524
52000 4732.047422
53000 1019.928829
54000 695.850613
55000 3461.146811
56000 1118.566906
57000 2108.640026
58000 1483.097007
59000 1352.608276
60000 2297.504141
61000 1770.030952
62000 1755.426040
63000 4969.203426
64000 1449.262167
65000 4905.674672
66000 995.231482
67000 4176.822924
68000 1173.207266
69000 1737.934043
70000 2360.600015
71000 4764.492473
72000 1263.887960
73000 4147.800940
74000 1288.096318
75000 4994.409383
76000 1370.240145
77000 5313.979586
78000 1351.285307
79000 3834.722007
80000 1342.499480
81000 5178.696140
82000 1376.786344
83000 1335.065091
84000 1653.633409
85000 3840.557566
86000 1453.620763
87000 4364.007009
88000 1489.715239
89000 4910.253568
90000 1725.859963
91000 4393.820743
92000 3813.292487
93000 4968.149401
94000 1374.211941
95000 4203.446728
96000 5098.636626
97000 4023.947749
98000 2339.349635
99000 6773.534310
100000 1215.645593
101000 6200.394106
102000 4065.315831
103000 1232.489082
104000 6420.214777
105000 4249.635134
106000 1942.109691
107000 6402.626502
108000 7098.730076
109000 2074.865596
110000 4032.773999
111000 6734.778346
112000 1324.985257
113000 4877.118680
114000 1547.856296
115000 3817.997716
116000 1363.661024
117000 4142.746668
118000 1936.002680
119000 7257.414116
120000 1474.106894
121000 4794.607347
122000 6348.209711
123000 5800.063431
124000 1735.801047
125000 7521.290398
126000 1201.811325
127000 900.136388
128000 978.075678
129000 1076.418737
130000 676.804055
131000 3397.425167
132000 600.032807
133000 584.445617
134000 595.976436
135000 582.817920
136000 526.117753
137000 763.313183
138000 557.042089
139000 559.256784
140000 578.535966
141000 551.352549
142000 565.664770
143000 578.461240
144000 557.588642
145000 554.286808
146000 575.542400
147000 558.204835
148000 557.565820
149000 570.109719
150000 560.344489
151000 562.803873
152000 577.157665
153000 558.685335
154000 563.492381
155000 4444.413574
156000 822.819770
157000 615.432131
158000 586.127812
159000 587.363516
160000 544.073786
161000 566.537451
162000 1055.397835
163000 563.707066
164000 4530.740273
165000 830.316199
166000 586.810216
167000 566.934123
168000 711.411512
169000 588.313296
170000 554.383393
171000 580.880862
172000 548.536394
173000 544.481831
174000 572.330022
175000 567.558658
176000 553.991081
177000 578.507005
178000 552.790571
179000 551.844267
180000 583.269599
181000 553.677272
182000 551.178747
183000 576.382764
184000 548.690694
185000 550.597150
186000 575.426026
187000 1247.073124
188000 649.251152
189000 622.834449
190000 581.104337
191000 683.809854
192000 5439.960396
193000 814.402415
194000 581.839352
195000 5477.799855
196000 668.524092
197000 580.634094
198000 564.158281
199000 5498.162339
200000 724.682850
201000 705.171654
202000 574.436336
203000 702.279597
204000 5573.559165
205000 736.150513
206000 581.374442
207000 648.933934
208000 5578.585520
209000 802.150119
210000 584.320139
211000 717.838222
212000 5470.977525
213000 812.725879
214000 648.272471
215000 5672.427347
216000 669.862787
217000 1516.788817
218000 569.190807
219000 1370.903322
220000 599.538402
221000 994.939050
222000 4350.033230
223000 645.506541
224000 804.809807
225000 5952.367668
226000 881.609255
227000 624.709059
228000 810.802129
229000 5902.608982
230000 1151.602423
231000 758.674868
232000 706.300286
233000 5683.111881
234000 840.337317
235000 599.192514
236000 6032.861835
237000 1121.853540
238000 580.581270
239000 3135.380901
240000 1381.704206
241000 648.303853
242000 1809.135408
243000 2248.762323
244000 718.312306
245000 6238.064106
246000 835.582088
247000 728.594510
248000 5929.136718
249000 838.951771
250000 2024.263338
100000 2041.042467
200000 584.083757
300000 6663.213649
400000 1137.757716
500000 673.147799
600000 7931.209721
700000 840.685951
800000 8155.094434
900000 632.965692
1000000 8591.672172
1100000 1365.090952
1200000 8514.464593
1300000 1359.156836
1400000 8807.079057
1500000 1092.660434
1600000 8574.158141
1700000 1181.348116
1800000 8713.830196
1900000 8853.955975
2000000 1432.826480
2100000 8808.493186
2200000 1289.879079
2300000 8516.330924
2400000 3225.625225
2500000 8857.665686
2600000 8840.757255
2700000 1270.958122
2800000 8728.224880
2900000 1462.757774
3000000 8521.399814
3100000 1407.997174
3200000 8412.838728
3300000 1171.416883
3400000 8691.107852
3500000 1267.251183
3600000 8765.569637
3700000 1168.838315
3800000 8814.079122
3900000 1209.353565
4000000 8352.717417
4100000 1327.529129
4200000 8576.022872
4300000 1119.787090
4400000 8588.617197
4500000 1138.025213
4600000 6583.804657
4700000 8455.192642
4800000 1395.472104
4900000 8408.019371
5000000 1661.028266
5100000 8599.064963
5200000 1286.082642
5300000 8542.010511
5400000 1172.691928
5500000 8686.220735
5600000 1307.255468
5700000 8692.067915
5800000 1109.663942
5900000 8584.603408
6000000 1385.382154
6100000 8541.452746
6200000 1207.046917
6300000 8459.487378
6400000 1072.343565
6500000 8555.031567
6600000 1214.836632
6700000 8485.700517
6800000 1113.235296
6900000 8652.458728
7000000 1167.362174
7100000 8531.253302
7200000 1155.682725
7300000 8546.215432
7400000 1045.501601
7500000 8676.897934
7600000 8226.358414
7700000 8630.524209
7800000 1459.273366
7900000 8556.028171
8000000 1343.376804
8100000 8515.063704
8200000 1762.758579
8300000 8620.878352
8400000 1183.518707
8500000 8402.694871
8600000 8719.861337
8700000 1435.622793
8800000 8569.716294
8900000 1208.710637
9000000 8618.531262
9100000 1178.075278
9200000 8574.473698
9300000 1405.085211
9400000 8659.136941
9500000 1129.108553
9600000 8675.650014
9700000 1258.154360
9800000 8808.400174
9900000 1245.026947
10000000 8458.709555
