1 20.379075
101 1758.698271
201 2836.080221
301 3794.440657
401 4707.929739
501 5653.211520
601 6607.087421
701 7489.824441
801 8626.193637
901 9644.000986
1001 10410.081236
1101 10966.297813
1201 11798.918871
1301 12492.211496
1401 13177.583583
1501 13006.905825
1601 13659.570460
1701 14123.553546
1801 13550.001351
1901 13960.151742
2001 13988.015503
2101 14898.592123
2201 14816.383297
2301 14920.569957
2401 15164.681535
2501 15482.347207
2601 15218.512494
2701 15583.539897
2801 16071.363506
2901 16365.366229
3001 16687.490427
3101 16799.618774
3201 17228.651448
3301 17593.220403
3401 17806.696175
3501 18672.058841
3601 17951.569060
3701 18444.242577
3801 18952.613218
3901 18868.279853
4001 19060.108335
4101 18595.771412
4201 18459.303935
4301 18521.560820
4401 18924.071744
4501 18842.621716
4601 19010.439471
4701 19111.866594
4801 19985.127544
4901 20356.480686
5000 20245.466942
6000 20195.185997
7000 20207.679107
8000 20196.115395
9000 21049.278548
10000 20598.051577
11000 20056.477082
12000 21496.990524
13000 22009.097889
14000 22463.379756
15000 22056.244285
16000 22101.020267
17000 23140.397072
18000 22923.454238
19000 21283.633334
20000 20555.653436
21000 21316.722527
22000 21908.947834
23000 23501.786187
24000 23456.290580
25000 23432.520461
26000 23758.604937
27000 23856.569617
28000 24636.240940
29000 22887.219055
30000 22021.107999
31000 22721.086145
32000 23023.703828
33000 31619.742674
34000 31434.873690
35000 31028.048573
36000 32344.927960
37000 30929.390689
38000 30937.983745
39000 31234.839998
40000 30287.336962
41000 30446.654568
42000 29498.531474
43000 28924.767299
44000 31244.126846
45000 31077.033889
46000 31307.693263
47000 30764.951591
48000 30820.449411
49000 31589.713617
50000 31096.559905
51000 30105.654044
52000 30731.682781
53000 28813.239127
54000 29591.431393
55000 31146.561973
56000 31406.960927
57000 31055.757184
58000 31253.665613
59000 30097.385356
60000 31647.538027
61000 30215.318462
62000 30990.686355
63000 29691.384337
64000 29663.159992
65000 31169.557114
66000 28071.307104
67000 28285.016405
68000 28601.038805
69000 26619.531447
70000 26692.299915
71000 28728.017079
72000 28863.431255
73000 28739.974074
74000 26698.374857
75000 27159.564395
76000 26800.606232
77000 29350.620603
78000 28154.233925
79000 26925.084471
80000 26615.926199
81000 26725.578084
82000 27625.316955
83000 29413.181336
84000 29424.261764
85000 26502.271847
86000 26900.829518
87000 29165.679913
88000 26184.736294
89000 29482.432650
90000 27282.246305
91000 27314.506099
92000 27378.890713
93000 29712.525839
94000 27639.152737
95000 27244.608924
96000 27013.026366
97000 26873.563513
98000 29159.249765
99000 29620.443680
100000 29701.810199
101000 27157.627816
102000 27080.868941
103000 29790.050217
104000 29444.474150
105000 29223.271816
106000 27087.039235
107000 27635.859480
108000 27725.039149
109000 29481.152673
110000 29989.769026
111000 27384.548043
112000 27607.573252
113000 27515.879302
114000 29446.634714
115000 29645.985150
116000 29261.946316
117000 26985.606379
118000 27477.272328
119000 28192.119411
120000 29807.585113
121000 29353.189562
122000 27827.530838
123000 26697.489408
124000 27757.845895
125000 29898.183179
126000 28699.560979
127000 27763.948501
128000 27828.237065
129000 27553.876285
130000 29696.346020
131000 29069.713346
132000 26806.368257
133000 26590.938350
134000 26774.976974
135000 27099.622109
136000 27516.348774
137000 27039.832182
138000 27443.887506
139000 27146.118111
140000 27534.610330
141000 27296.574455
142000 27199.648553
143000 27300.087835
144000 27698.537272
145000 27790.010513
146000 27635.894114
147000 27780.915258
148000 27837.238341
149000 27890.551831
150000 27812.154695
151000 27794.362946
152000 28245.867723
153000 28126.782839
154000 27933.661557
155000 28049.840483
156000 28147.628853
157000 27549.187983
158000 27795.753930
159000 27643.744691
160000 27469.759263
161000 27605.276450
162000 28108.825840
163000 27726.286342
164000 27946.471576
165000 27805.834941
166000 27578.743255
167000 27856.772737
168000 27901.540523
169000 27692.626926
170000 27520.828904
171000 27747.110481
172000 27920.977382
173000 28362.385763
174000 27873.928724
175000 28236.370011
176000 28235.670824
177000 28493.053289
178000 28664.402295
179000 28319.127456
180000 28271.285193
181000 28467.387956
182000 28690.586999
183000 28552.987026
184000 28423.409251
185000 28726.189310
186000 28732.533284
187000 28454.176573
188000 28617.827956
189000 28557.596634
190000 28633.894616
191000 28655.993655
192000 28557.450267
193000 28414.599475
194000 28625.689706
195000 28533.856507
196000 28149.294381
197000 28234.270803
198000 28109.061802
199000 28463.640708
200000 28580.070695
201000 28483.967990
202000 28526.770270
203000 28728.397230
204000 28702.365458
205000 28680.748629
206000 28710.672286
207000 28604.652281
208000 28682.390182
209000 28906.359327
210000 28817.281452
211000 29060.237854
212000 28944.866195
213000 29080.507733
214000 29231.191432
215000 29069.570706
216000 29240.140052
217000 29438.317078
218000 29353.807071
219000 29118.841437
220000 29295.600246
221000 29371.779151
222000 29241.653932
223000 28832.349737
224000 29145.447843
225000 28903.039023
226000 28887.025315
227000 29148.836872
228000 28747.864185
229000 28814.538038
230000 29054.001511
231000 28867.809938
232000 28917.388463
233000 28929.195428
234000 28691.616839
235000 29234.150347
236000 29229.523754
237000 29192.813352
238000 29324.191491
239000 29226.177369
240000 29592.729103
241000 29413.634672
242000 29273.661126
243000 29344.112883
244000 29323.198596
245000 29522.418606
246000 29572.052754
247000 29556.168496
248000 29485.453599
249000 29603.442438
250000 29468.091721
100000 29341.312883
200000 28416.934425
300000 29717.159079
400000 30328.674211
500000 30276.951951
600000 30250.286726
700000 30130.906289
800000 30017.401676
900000 29724.212067
1000000 29479.742053
1100000 29365.541345
1200000 29148.144858
1300000 28770.343243
1400000 28217.568422
1500000 28476.179915
1600000 28240.781016
1700000 27782.632387
1800000 27394.824160
1900000 27237.888471
2000000 27004.275045
2100000 26420.381885
2200000 25716.687128
2300000 25677.174565
2400000 26566.808016
2500000 26814.371564
2600000 24001.461597
2700000 27221.510107
2800000 26882.853301
2900000 23640.350091
3000000 26289.065396
3100000 24710.840629
3200000 23955.331172
3300000 23263.992605
3400000 26020.510299
3500000 23491.961794
3600000 23170.693604
3700000 23419.523608
3800000 22585.571092
3900000 22844.906023
4000000 22783.844280
4100000 22271.241594
4200000 21945.437870
4300000 21645.363504
4400000 21181.447179
4500000 21862.442121
4600000 21014.205104
4700000 20704.726385
4800000 20951.877615
4900000 21085.013311
5000000 20477.625275
5100000 19926.104936
5200000 19582.345092
5300000 20440.161504
5400000 20234.456000
5500000 19646.613880
5600000 18744.440887
5700000 18326.970333
5800000 17909.592440
5900000 18710.170890
6000000 17605.499746
6100000 17267.463346
6200000 17447.868443
6300000 17100.022548
6400000 15920.848486
6500000 16845.802482
6600000 16605.055361
6700000 15299.761426
6800000 15797.973939
6900000 16396.581082
7000000 15871.258644
7100000 16358.542635
7200000 15463.779156
7300000 15274.603077
7400000 15474.918002
7500000 15842.341807
7600000 15008.897927
7700000 15671.873979
7800000 14673.812736
7900000 15274.278549
8000000 14971.302621
8100000 15205.652381
8200000 14366.142257
8300000 15184.449566
8400000 13995.244609
8500000 14537.500293
8600000 13633.890775
8700000 14497.810277
8800000 13633.274462
8900000 14128.850321
9000000 13446.454514
9100000 14414.844718
9200000 13559.430497
9300000 14926.205964
9400000 14021.661234
9500000 14385.770878
9600000 13583.816410
9700000 14488.032227
9800000 13500.461202
9900000 14201.507274
10000000 13282.624031
